1941988	2005-07-15	0.052764893	1.459655762	289.7756958
1941998	2005-07-16	1.22064209	-1.338729858	289.3035583
1942010	2005-07-17	2.92137146	-2.042404175	288.1032715
1942030	2005-07-18	-0.701889038	0.947692871	298.4884644
1942043	2005-07-19	7.31111145	-0.429351807	291.7278442
1942061	2005-07-21	9.964111328	2.663909912	289.4329529
1942086	2005-07-22	4.43081665	0.334640503	288.4816284
1942089	2005-07-23	3.889038086	0.462524414	291.90448
1942105	2005-07-25	2.441726685	-0.171188354	294.3911133
1942110	2005-07-26	3.480545044	2.460220337	288.7606812
1942116	2005-07-27	-0.655503273	-0.982452393	287.4588013
1942129	2005-07-28	-0.36706543	2.459335327	301.512207
1942132	2005-07-29	1.489135742	1.735778809	294.1710815
1942143	2005-07-30	4.952194214	4.253036499	294.2691956
1942155	2005-07-31	1.179772377	1.37739563	293.8214111
